"","n_sim","survey","year","species","obs_value","cv","pred_value","res","nll"
"4397","14",2,19,"Atlantic_herring",887.526,0.34712,806.38,0.0958822,6.68744
"4398","14",1,20,"Atlantic_herring",1732.63,0.793751,1106.6,0.448346,8.30487
"4399","14",2,20,"Atlantic_herring",1713.1,0.526947,1666.1,0.0278182,7.72574
"4400","14",1,21,"Atlantic_herring",2155.84,0.339377,1837.7,0.159666,7.6249
"4401","14",2,21,"Atlantic_herring",2116.13,0.609999,2614.66,-0.211543,8.14212
"4402","14",1,22,"Atlantic_herring",2069.96,0.601951,847.844,0.892588,9.14603
"4403","14",2,22,"Atlantic_herring",1930.96,0.3893,1216.03,0.462428,8.24679
"4404","14",1,23,"Atlantic_herring",2553.23,0.658556,1063.63,0.87567,9.23038
"4405","14",2,23,"Atlantic_herring",2602.33,0.288585,1649.82,0.455742,8.78732
"4406","14",1,24,"Atlantic_herring",3178.92,0.637453,1195.95,0.977601,9.70893
"4407","14",2,24,"Atlantic_herring",2953.92,0.480513,1665.73,0.572867,8.88759
"4408","14",1,25,"Atlantic_herring",2477.26,0.510473,958.546,0.949492,9.79127
"4409","14",2,25,"Atlantic_herring",2103.71,0.338488,1384.84,0.418119,8.25006
"4410","14",1,26,"Atlantic_herring",1070.47,0.548437,549.576,0.666703,8.033
"4411","14",2,26,"Atlantic_herring",1071.69,0.345955,824.714,0.261954,7.12115
"4412","14",1,27,"Atlantic_herring",1154,0.492912,661.339,0.556726,7.90035
"4413","14",2,27,"Atlantic_herring",1193.66,0.331642,1038.11,0.139628,6.98865
"4414","14",1,28,"Atlantic_herring",1768.31,0.747597,1040.21,0.530602,8.3577
"4415","14",2,28,"Atlantic_herring",1726.59,0.447854,1529.22,0.121392,7.60629
"4416","14",1,29,"Atlantic_herring",1948.73,0.451616,1119.53,0.554266,8.45208
"4417","14",2,29,"Atlantic_herring",1825.79,0.305276,1585.2,0.141302,7.34929
"4418","14",1,30,"Atlantic_herring",2024.78,0.79727,1199.05,0.523936,8.52153
"4419","14",2,30,"Atlantic_herring",1860.1,0.605265,1688.92,0.096541,7.95796
"4420","14",1,31,"Atlantic_herring",2139.3,0.666773,1702.28,0.228514,8.2406
"4421","14",2,31,"Atlantic_herring",2118.67,0.359836,2546.38,-0.183886,7.68595
"4422","14",1,32,"Atlantic_herring",2275.59,0.967873,1230.59,0.614745,8.81799
"4423","14",2,32,"Atlantic_herring",2189.12,0.422601,1737.37,0.231127,7.89842
"4424","14",1,33,"Atlantic_herring",2798.9,0.404694,1400.94,0.69208,9.41357
"4425","14",2,33,"Atlantic_herring",2709.39,0.46582,2079.2,0.26474,8.22096
"4426","14",1,34,"Atlantic_herring",3944.73,0.814873,1834.74,0.765478,9.43557
"4427","14",2,34,"Atlantic_herring",3968.8,0.505954,2735.86,0.372017,8.79417
"4428","14",1,35,"Atlantic_herring",5172.7,0.53322,2759.38,0.628388,9.53567
"4429","14",2,35,"Atlantic_herring",4616.29,0.287404,3855.28,0.180146,8.30586
"4430","14",1,36,"Atlantic_herring",3425.37,0.371954,2236.48,0.426308,8.72573
"4431","14",2,36,"Atlantic_herring",3217.05,0.365561,3194.23,0.00711732,7.98902
"4432","14",1,37,"Atlantic_herring",4217.78,0.791301,2573.39,0.494083,9.22686
"4433","14",2,37,"Atlantic_herring",4181.26,0.487537,3764.59,0.104972,8.5621
"4434","14",1,38,"Atlantic_herring",5394.9,0.633365,3602.95,0.403701,9.25857
"4435","14",2,38,"Atlantic_herring",4877.14,0.644823,4907.45,-0.00619502,8.97252
"4436","14",1,39,"Atlantic_herring",4393.46,0.827254,2532.08,0.551076,9.33905
"4437","14",2,39,"Atlantic_herring",3675.59,0.354236,3210.29,0.135353,8.16361
"4438","14",1,40,"Atlantic_herring",1841.81,0.900216,857.451,0.764542,8.69297
"4439","14",2,40,"Atlantic_herring",1526.98,0.395846,1150.84,0.2828,7.57845
"4440","14",1,41,"Atlantic_herring",579.622,0.957771,276.625,0.739713,7.53641
"4441","14",2,41,"Atlantic_herring",508.461,0.496085,399.809,0.240402,6.56674
"4442","14",1,42,"Atlantic_herring",335.587,0.558706,275.098,0.198756,6.21597
"4443","14",2,42,"Atlantic_herring",285.571,0.60466,367.811,-0.253076,6.15793
"4444","14",1,1,"Atlantic_cod",100435,0.241799,123428,-0.206145,11.38
"4445","14",2,1,"Atlantic_cod",225427,0.250018,355393,-0.455228,13.5161
"4446","14",1,2,"Atlantic_cod",48100.6,0.142636,49830.9,-0.0353411,9.78323
"4447","14",2,2,"Atlantic_cod",108268,0.163647,140533,-0.260837,11.9715
"4448","14",1,3,"Atlantic_cod",28786.6,0.225478,30445.1,-0.0560164,9.72793
"4449","14",2,3,"Atlantic_cod",59479.2,0.192013,65235.8,-0.0923805,10.3779
"4450","14",1,4,"Atlantic_cod",43565.5,0.32358,78211.4,-0.58515,12.1077
"4451","14",2,4,"Atlantic_cod",77861.3,0.162432,129676,-0.510109,15.2953
"4452","14",1,5,"Atlantic_cod",75176.9,0.320666,134447,-0.581323,12.6524
"4453","14",2,5,"Atlantic_cod",160379,0.82239,353721,-0.79097,13.1712
"4454","14",1,6,"Atlantic_cod",50856.8,0.452045,82021.1,-0.477963,11.5207
"4455","14",2,6,"Atlantic_cod",113312,0.192409,231146,-0.712904,17.7728
"4456","14",1,7,"Atlantic_cod",24206.1,0.282096,31884.5,-0.275517,10.2247
"4457","14",2,7,"Atlantic_cod",55200.6,0.262098,92589.1,-0.517197,12.4456
"4458","14",1,8,"Atlantic_cod",7583.6,0.41401,3868.8,0.673044,10.2922
"4459","14",2,8,"Atlantic_cod",17568.5,0.189959,11443.7,0.428667,11.578
"4460","14",1,9,"Atlantic_cod",7501.66,0.406389,13875.4,-0.614995,10.0864
"4461","14",2,9,"Atlantic_cod",10475.3,0.178404,11638.8,-0.105326,8.62628
"4462","14",1,10,"Atlantic_cod",19717.3,0.290993,27869.9,-0.346052,10.2808
"4463","14",2,10,"Atlantic_cod",41471.9,0.156754,71849.6,-0.549559,15.8442
"4464","14",1,11,"Atlantic_cod",11319.3,0.324615,7866.18,0.363937,9.75656
"4465","14",2,11,"Atlantic_cod",25046.3,0.174349,21952.9,0.131826,9.58657
"4466","14",1,12,"Atlantic_cod",6377,0.294781,6140.15,0.0378476,8.46611
"4467","14",2,12,"Atlantic_cod",12024.8,0.195233,8287.62,0.372209,10.4975
"4468","14",1,13,"Atlantic_cod",6090.92,0.440403,3503.27,0.553102,9.60207
"4469","14",2,13,"Atlantic_cod",13024.3,0.185762,8806.58,0.391314,10.929
"4470","14",1,14,"Atlantic_cod",3961.79,0.372422,4638.82,-0.157766,8.30539
"4471","14",2,14,"Atlantic_cod",7232.94,0.151581,5809.56,0.219141,8.96373
"4472","14",1,15,"Atlantic_cod",4112.6,0.341871,4304.65,-0.0456413,8.17634
"4473","14",2,15,"Atlantic_cod",8764.69,0.233364,11160.6,-0.241658,9.07844
"4474","14",1,16,"Atlantic_cod",1382.12,0.416897,330.736,1.43005,13.1586
"4475","14",2,16,"Atlantic_cod",3069.81,0.283802,913.262,1.21235,16.813
"4476","14",1,17,"Atlantic_cod",1132.29,0.500821,1698.5,-0.405507,7.58722
"4477","14",2,17,"Atlantic_cod",1629.05,0.495024,1261.63,0.255592,7.74484
"4478","14",1,18,"Atlantic_cod",2447.56,0.389853,2479.1,-0.0128017,7.78034
"4479","14",2,18,"Atlantic_cod",5015.56,0.390989,5841.25,-0.152399,8.57613
"4480","14",1,19,"Atlantic_cod",1448.28,0.293942,501.724,1.06008,13.4759
"4481","14",2,19,"Atlantic_cod",3158.97,0.322404,1344.96,0.853881,11.3522
"4482","14",1,20,"Atlantic_cod",1015.39,0.52551,706.871,0.362182,7.43608
"4483","14",2,20,"Atlantic_cod",1661.19,0.218361,652.733,0.934121,15.9627
"4484","14",1,21,"Atlantic_cod",2752.25,0.266434,2427.77,0.125448,7.62733
"4485","14",2,21,"Atlantic_cod",4791.12,0.421116,3647.16,0.272816,8.73846
"4486","14",1,22,"Atlantic_cod",4344.17,0.374831,3599.33,0.188086,8.44015
"4487","14",2,22,"Atlantic_cod",9199.88,0.227391,8037.96,0.135015,8.74107
"4488","14",1,23,"Atlantic_cod",2322.01,0.352011,1253.38,0.616589,9.15911
"4489","14",2,23,"Atlantic_cod",5145.09,0.384269,3362.72,0.425294,9.12078
"4490","14",1,24,"Atlantic_cod",1674.47,0.347259,1402.27,0.177406,7.415
"4491","14",2,24,"Atlantic_cod",2722.51,0.331292,1572.6,0.548821,9.09567
"4492","14",1,25,"Atlantic_cod",2901.97,0.578697,1156.34,0.920126,9.60915
"4493","14",2,25,"Atlantic_cod",6126.01,0.247394,2879.58,0.754899,12.898
"4494","14",1,26,"Atlantic_cod",1794.31,0.459728,988.936,0.595747,8.47383
"4495","14",2,26,"Atlantic_cod",3588.01,0.394189,1310.07,1.00752,11.4397
"4496","14",1,27,"Atlantic_cod",1681.51,0.539983,806.52,0.734718,8.65583
"4497","14",2,27,"Atlantic_cod",3625.65,0.72949,2076.19,0.557499,9.09134
"4498","14",1,28,"Atlantic_cod",1540.06,0.364309,1213.57,0.238256,7.46262
"4499","14",2,28,"Atlantic_cod",2733.14,0.278657,1572.53,0.552763,9.52184
"4500","14",1,29,"Atlantic_cod",2501.92,0.562794,1273.5,0.675288,8.88877
"4501","14",2,29,"Atlantic_cod",5307.48,0.316141,3249.42,0.490642,9.54855
"4502","14",1,30,"Atlantic_cod",3441.58,0.420349,5379.97,-0.446753,8.76074
"4503","14",2,30,"Atlantic_cod",5318.26,0.305117,5207.87,0.0209755,8.31314
"4504","14",1,31,"Atlantic_cod",8073.1,0.403753,12848.2,-0.464667,9.67053
"4505","14",2,31,"Atlantic_cod",17022.3,0.278332,32150.1,-0.635888,11.9921
"4506","14",1,32,"Atlantic_cod",5729.73,0.491331,8761.55,-0.424704,9.23531
"4507","14",2,32,"Atlantic_cod",12682.7,0.329727,24080.8,-0.641175,11.1481
"4508","14",1,33,"Atlantic_cod",2875.89,0.537081,3835.03,-0.287815,8.40504
"4509","14",2,33,"Atlantic_cod",6526.63,0.330868,10942.2,-0.51674,9.81611
"4510","14",1,34,"Atlantic_cod",1042.07,0.379031,780.681,0.288797,7.18804
"4511","14",2,34,"Atlantic_cod",2401.32,0.278881,2270.96,0.0558152,7.44577
"4512","14",1,35,"Atlantic_cod",514.994,0.519511,517.931,-0.00568714,6.50829
"4513","14",2,35,"Atlantic_cod",966.116,0.273519,734.072,0.274676,7.00008
"4514","14",1,36,"Atlantic_cod",920.335,0.556056,899.296,0.0231249,7.15765
"4515","14",2,36,"Atlantic_cod",1819.42,0.714062,2083.9,-0.135727,8.10649
"4516","14",1,37,"Atlantic_cod",1409.76,0.588198,2001.87,-0.350662,7.81713
"4517","14",2,37,"Atlantic_cod",2580.7,0.340315,2947.68,-0.132957,7.77319
"4518","14",1,38,"Atlantic_cod",2231.87,0.324588,3963.45,-0.574272,9.06943
"4519","14",2,38,"Atlantic_cod",4758.72,0.3002,10019.7,-0.744575,11.2592
"4520","14",1,39,"Atlantic_cod",1501.77,0.501842,2767.16,-0.611177,8.28547
"4521","14",2,39,"Atlantic_cod",3336,0.438397,7557.12,-0.817718,9.94641
"4522","14",1,40,"Atlantic_cod",718.437,0.403101,1247.83,-0.552081,7.52533
"4523","14",2,40,"Atlantic_cod",1633.02,0.410378,3534.25,-0.772071,9.19621
"4524","14",1,41,"Atlantic_cod",230.663,0.478603,319.391,-0.325459,5.85422
"4525","14",2,41,"Atlantic_cod",530.972,0.362129,907.468,-0.53595,7.27309
"4526","14",1,42,"Atlantic_cod",64.5967,0.646635,58.4551,0.0999053,4.66306
"4527","14",2,42,"Atlantic_cod",134.254,0.816171,119.905,0.113034,5.62513
"4528","14",1,1,"Atlantic_mackerel",1157.83,0.499485,1352.38,-0.155314,7.32741
"4529","14",1,2,"Atlantic_mackerel",782.559,0.358154,719.644,0.083813,6.5821
"4530","14",2,2,"Atlantic_mackerel",772.943,0.577111,467.887,0.501979,7.39771
"4531","14",1,3,"Atlantic_mackerel",444.6,0.678339,343.672,0.257486,6.70005
"4532","14",2,3,"Atlantic_mackerel",443.962,0.738122,226.853,0.671436,7.12477
"4533","14",1,4,"Atlantic_mackerel",308.546,1,233.28,0.27963,6.6899
"4534","14",2,4,"Atlantic_mackerel",346.353,0.520563,159.257,0.77694,7.22733
"4535","14",1,5,"Atlantic_mackerel",230.424,0.693226,180.12,0.246297,6.05558
"4536","14",2,5,"Atlantic_mackerel",311.422,1,133.711,0.845471,7.0175
"4537","14",1,6,"Atlantic_mackerel",307.174,1,260.54,0.164658,6.65991
"4538","14",2,6,"Atlantic_mackerel",396.223,0.484522,197.316,0.697171,7.21152
"4539","14",1,7,"Atlantic_mackerel",338.474,0.912294,282.519,0.1807,6.67121
"4540","14",1,8,"Atlantic_mackerel",193.778,0.655735,85.2896,0.820663,6.5468
"4541","14",2,8,"Atlantic_mackerel",242.359,0.750382,58.1353,1.42765,7.93206
"4542","14",1,9,"Atlantic_mackerel",229.899,0.67081,119.482,0.654479,6.43326
"4543","14",2,9,"Atlantic_mackerel",314.71,0.472731,98.7485,1.15907,8.92719
"4544","14",1,10,"Atlantic_mackerel",427.689,0.631103,382.307,0.112171,6.53284
"4545","14",2,10,"Atlantic_mackerel",521.364,0.91926,291.97,0.579798,7.29011
"4546","14",1,11,"Atlantic_mackerel",394.057,0.496475,529.334,-0.295124,6.37189
"4547","14",1,12,"Atlantic_mackerel",530.661,0.740683,620.921,-0.157079,6.91537
"4548","14",2,12,"Atlantic_mackerel",606.159,1,415.688,0.377207,7.39722
"4549","14",1,13,"Atlantic_mackerel",481.245,0.360862,272.577,0.568453,7.31678
"4550","14",1,14,"Atlantic_mackerel",379.536,0.547901,155.859,0.89,7.57553
"4551","14",2,14,"Atlantic_mackerel",416.673,0.478874,108.226,1.34808,10.1773
"4552","14",1,15,"Atlantic_mackerel",400.604,0.429608,114.183,1.25517,10.3351
"4553","14",2,15,"Atlantic_mackerel",457.546,0.654714,79.0513,1.75578,10.2172
"4554","14",1,16,"Atlantic_mackerel",509.385,0.691189,139.925,1.29209,8.53009
"4555","14",2,16,"Atlantic_mackerel",637.735,0.861489,104.187,1.81174,9.43913
"4556","14",1,17,"Atlantic_mackerel",212.366,0.426972,62.3234,1.22597,9.54845
"4557","14",2,17,"Atlantic_mackerel",275.033,0.572182,48.9642,1.7258,10.5262
"4558","14",1,18,"Atlantic_mackerel",349.192,0.505524,85.0435,1.41246,9.99575
"4559","14",2,18,"Atlantic_mackerel",379.619,0.488493,60.8645,1.83052,13.1627
"4560","14",1,19,"Atlantic_mackerel",250.937,0.644592,74.0342,1.22067,7.79808
"4561","14",2,19,"Atlantic_mackerel",261.037,0.519257,51.6532,1.62011,10.6956
"4562","14",1,20,"Atlantic_mackerel",146.468,0.899065,50.4866,1.0651,6.50107
"4563","14",2,20,"Atlantic_mackerel",156.31,0.595696,36.0503,1.46692,8.48479
"4564","14",1,21,"Atlantic_mackerel",106.55,0.543827,56.0894,0.641664,5.67451
"4565","14",2,21,"Atlantic_mackerel",137.439,0.466112,40.3975,1.22442,8.52902
"4566","14",1,22,"Atlantic_mackerel",119.467,0.881746,43.2864,1.0152,6.23893
"4567","14",2,22,"Atlantic_mackerel",153.247,0.568445,33.0682,1.53348,9.02487
"4568","14",1,23,"Atlantic_mackerel",124.589,0.408105,31.0679,1.38884,10.6385
"4569","14",2,23,"Atlantic_mackerel",132.026,0.357346,22.2833,1.77916,17.1673
"4570","14",1,24,"Atlantic_mackerel",87.6078,0.926083,29.8502,1.07668,5.99086
"4571","14",2,24,"Atlantic_mackerel",104.998,0.539541,21.1097,1.60421,9.37607
"4572","14",1,25,"Atlantic_mackerel",100.111,0.648664,30.4134,1.19139,6.77908
"4573","14",2,25,"Atlantic_mackerel",136.229,0.576168,24.0158,1.73563,9.81909
"4574","14",1,26,"Atlantic_mackerel",97.336,0.695928,33.9975,1.05188,6.27688
"4575","14",2,26,"Atlantic_mackerel",133.597,0.54953,26.5236,1.6168,9.54318
"4576","14",1,27,"Atlantic_mackerel",89.9518,0.708713,24.0721,1.31822,6.80374
"4577","14",2,27,"Atlantic_mackerel",111.801,0.49627,18.437,1.80236,11.5301
"4578","14",1,28,"Atlantic_mackerel",114.613,0.489544,32.7005,1.25417,8.22793
"4579","14",1,29,"Atlantic_mackerel",155.943,0.703511,59.835,0.957899,6.54373
"4580","14",2,29,"Atlantic_mackerel",213.998,0.875017,47.8651,1.49758,7.61599
"4581","14",1,30,"Atlantic_mackerel",259.762,0.63166,123.884,0.740417,6.7063
"4582","14",2,30,"Atlantic_mackerel",314.196,0.908152,94.4252,1.20221,7.44883
"4583","14",1,31,"Atlantic_mackerel",230.485,0.62657,139.837,0.499713,6.20966
"4584","14",2,31,"Atlantic_mackerel",244.025,0.712466,97.8111,0.914233,6.90048
"4585","14",1,32,"Atlantic_mackerel",106.534,0.661896,77.1201,0.323103,5.2939
"4586","14",2,32,"Atlantic_mackerel",107.183,0.860129,51.5744,0.731516,5.80446
"4587","14",1,33,"Atlantic_mackerel",44.6971,0.783156,28.4993,0.450031,4.63953
"4588","14",2,33,"Atlantic_mackerel",46.0772,0.59839,18.9344,0.889341,5.34017
"4589","14",1,34,"Atlantic_mackerel",23.0807,0.542775,10.1344,0.823063,4.5966
"4590","14",2,34,"Atlantic_mackerel",27.8127,0.743173,7.00594,1.37873,5.66849
"4591","14",1,35,"Atlantic_mackerel",51.3162,0.870542,10.5562,1.58129,6.36804
"4592","14",2,35,"Atlantic_mackerel",83.0305,0.446479,8.02049,2.33721,18.2331
"4593","14",1,36,"Atlantic_mackerel",120.492,0.492194,43.5467,1.01775,7.13948
"4594","14",2,36,"Atlantic_mackerel",178.47,0.49011,38.4396,1.53533,10.2969
"4595","14",1,37,"Atlantic_mackerel",235.781,0.909631,104.617,0.812598,6.68614
"4596","14",2,37,"Atlantic_mackerel",286.978,0.433872,79.2025,1.2874,10.1456
"4597","14",1,38,"Atlantic_mackerel",292.983,0.644773,182.398,0.473922,6.43032
"4598","14",2,38,"Atlantic_mackerel",329.348,0.484949,129.868,0.930598,7.83355
"4599","14",1,39,"Atlantic_mackerel",309.653,0.515045,198.523,0.444545,6.36338
"4600","14",2,39,"Atlantic_mackerel",358.969,0.38871,140.004,0.941568,8.79099
"4601","14",1,40,"Atlantic_mackerel",257.336,0.442573,153.284,0.518087,6.33935
"4602","14",2,40,"Atlantic_mackerel",278.786,0.39514,106.936,0.958214,8.56117
"4603","14",1,41,"Atlantic_mackerel",119.55,0.885876,191.003,-0.468561,5.72137
"4604","14",2,41,"Atlantic_mackerel",126.562,0.537531,164.447,-0.261856,5.25756
"4605","14",1,42,"Atlantic_mackerel",237835,0.983269,930.506,5.5436,29.1745
"4606","14",2,42,"Atlantic_mackerel",217381,0.849696,770.512,5.64235,35.0931
"4607","15",1,1,"Spiny_dogfish",237835,0.212721,145761,0.489612,14.3993
"4608","15",2,1,"Spiny_dogfish",217381,0.253632,137794,0.45589,13.4519
"4609","15",1,2,"Spiny_dogfish",88891.5,0.222169,42862.5,0.729419,16.1994
"4610","15",2,2,"Spiny_dogfish",80120.2,0.187773,39044.3,0.718832,17.8652
"4611","15",1,3,"Spiny_dogfish",47663,0.394113,21450.2,0.798421,12.8118
"4612","15",2,3,"Spiny_dogfish",34284.1,0.423618,13078.6,0.963704,13.0901
"4613","15",1,4,"Spiny_dogfish",72933.4,0.310035,49792.3,0.381685,11.703
"4614","15",2,4,"Spiny_dogfish",42131.1,0.32707,20630.1,0.714036,12.8329
"4615","15",1,5,"Spiny_dogfish",86004.4,0.378629,58918.4,0.378246,11.8089
"4616","15",2,5,"Spiny_dogfish",61361.4,0.391317,37014.4,0.505473,11.8395
"4617","15",1,6,"Spiny_dogfish",75308.6,0.494428,49071.8,0.42831,11.8191
"4618","15",2,6,"Spiny_dogfish",53570,0.376281,31661.2,0.525897,11.8069
"4619","15",1,7,"Spiny_dogfish",47550.9,0.759062,23709.1,0.695945,11.8331
"4620","15",2,7,"Spiny_dogfish",37810.7,0.665353,18423.4,0.718972,11.6357
"4621","15",1,8,"Spiny_dogfish",13120.3,0.383151,2037.98,1.8622,21.2525
"4622","15",2,8,"Spiny_dogfish",11094.6,0.433685,1718.93,1.86475,18.6418
"4623","15",1,9,"Spiny_dogfish",17734.2,0.48935,10858.3,0.490561,10.49
"4624","15",2,9,"Spiny_dogfish",8611.76,0.392371,3007.08,1.05216,12.6396
"4625","15",1,10,"Spiny_dogfish",24697.7,0.382452,14000,0.567651,11.1737
"4626","15",2,10,"Spiny_dogfish",15703.9,0.333799,7290.26,0.767369,12.1259
"4627","15",1,11,"Spiny_dogfish",15553.6,0.566793,4461.53,1.2488,12.4304
"4628","15",2,11,"Spiny_dogfish",11064.5,0.868042,2844.18,1.35846,11.3135
"4629","15",1,12,"Spiny_dogfish",15067.3,0.381519,6540.59,0.834499,11.9678
"4630","15",2,12,"Spiny_dogfish",8292.24,0.445145,2263.75,1.2983,13.3859
"4631","15",1,13,"Spiny_dogfish",10201.5,0.438381,2029.54,1.61473,16.1083
"4632","15",2,13,"Spiny_dogfish",6324.24,0.947226,1019.13,1.82544,11.4738
"4633","15",1,14,"Spiny_dogfish",11258.8,0.482346,6276.46,0.584344,10.2526
"4634","15",2,14,"Spiny_dogfish",5711.97,0.377076,1853.29,1.1256,13.0493
"4635","15",1,15,"Spiny_dogfish",7103.16,0.420835,2966.19,0.873263,11.0747
"4636","15",2,15,"Spiny_dogfish",4708.54,0.614716,1743.01,0.993762,10.1962
"4637","15",1,16,"Spiny_dogfish",2297.57,0.515166,242.011,2.25062,17.5382
"4638","15",2,16,"Spiny_dogfish",1435.84,0.704031,114.264,2.53099,14.2995
"4639","15",1,17,"Spiny_dogfish",8552.17,0.559533,5919.58,0.36792,9.60841
"4640","15",2,17,"Spiny_dogfish",3259.29,0.319774,1462.68,0.801243,11.0072
"4641","15",1,18,"Spiny_dogfish",8473.1,0.479009,2766.29,1.11939,11.9581
"4642","15",2,18,"Spiny_dogfish",5714.41,0.413519,1832.59,1.13726,12.4684
"4643","15",1,19,"Spiny_dogfish",5258.54,0.429419,574.969,2.21329,21.9239
"4644","15",2,19,"Spiny_dogfish",3144.24,0.387616,258.796,2.49729,28.7786
"4645","15",1,20,"Spiny_dogfish",7827.75,0.477074,2244.77,1.24907,12.5718
"4646","15",2,20,"Spiny_dogfish",3631.55,0.315869,598.227,1.80344,24.263
"4647","15",1,21,"Spiny_dogfish",12995.4,0.410622,4736.82,1.00923,12.5216
"4648","15",2,21,"Spiny_dogfish",7514.39,0.630051,1826.01,1.41469,11.9024
"4649","15",1,22,"Spiny_dogfish",14151.1,0.294673,5400.34,0.963328,14.5983
"4650","15",2,22,"Spiny_dogfish",9112.42,0.33547,2570.09,1.2657,16.0615
"4651","15",1,23,"Spiny_dogfish",10815.6,0.477448,1931.32,1.72279,15.9784
"4652","15",2,23,"Spiny_dogfish",6713.57,0.407626,951.327,1.95403,20.3231
"4653","15",1,24,"Spiny_dogfish",10056.7,0.384569,2692.36,1.31782,15.0506
"4654","15",2,24,"Spiny_dogfish",5876,0.430492,912.256,1.86271,18.1159
"4655","15",1,25,"Spiny_dogfish",10083.2,0.333262,1261.87,2.07828,28.4837
"4656","15",2,25,"Spiny_dogfish",6084.35,0.84396,582.262,2.34655,13.3281
"4657","15",1,26,"Spiny_dogfish",6535.42,0.685474,1387.94,1.54942,11.8809
"4658","15",2,26,"Spiny_dogfish",4367.49,0.429621,467.765,2.23398,21.9754
"4659","15",1,27,"Spiny_dogfish",6920.47,0.286883,1091.27,1.84714,29.2407
"4660","15",2,27,"Spiny_dogfish",4013.32,0.813437,448.775,2.19085,12.6368
"4661","15",1,28,"Spiny_dogfish",8531.46,0.371822,2201.07,1.35482,15.6195
"4662","15",2,28,"Spiny_dogfish",5519.65,0.533276,827.987,1.89707,15.2338
"4663","15",1,29,"Spiny_dogfish",15654.7,0.592639,3346.91,1.54274,13.4425
"4664","15",2,29,"Spiny_dogfish",7989.05,0.59034,1236.01,1.86618,14.3743
"4665","15",1,30,"Spiny_dogfish",21495.5,0.374062,9658.84,0.799969,12.198
"4666","15",2,30,"Spiny_dogfish",14438.3,0.701775,3701.75,1.36108,12.0232
"4667","15",1,31,"Spiny_dogfish",17417.6,0.3045,9531.84,0.602845,11.4549
"4668","15",2,31,"Spiny_dogfish",13412.3,0.210829,6368.59,0.744794,15.1061
"4669","15",1,32,"Spiny_dogfish",19366.7,0.233963,12287.4,0.454983,11.2285
"4670","15",2,32,"Spiny_dogfish",11339.8,0.329779,5739.16,0.681002,11.2778
"4671","15",1,33,"Spiny_dogfish",17542,0.270007,8705.89,0.7006,12.7483
"4672","15",2,33,"Spiny_dogfish",13241.2,0.460125,6134.43,0.769419,11.0319
"4673","15",1,34,"Spiny_dogfish",8528.6,0.350008,2334.37,1.29568,15.7723
"4674","15",2,34,"Spiny_dogfish",6374.15,0.837656,1534.38,1.42412,10.947
"4675","15",1,35,"Spiny_dogfish",7473.03,0.342746,2799.71,0.981784,12.8698
"4676","15",2,35,"Spiny_dogfish",4335.05,0.291987,1045.48,1.42226,19.9255
"4677","15",1,36,"Spiny_dogfish",14855.1,0.261907,4735.47,1.14326,18.7125
"4678","15",2,36,"Spiny_dogfish",8072.6,0.4254,2047.81,1.37171,14.2592
"4679","15",1,37,"Spiny_dogfish",29925.3,0.417429,16197,0.613881,11.4331
"4680","15",2,37,"Spiny_dogfish",16754.7,0.287703,5840.24,1.05391,16.109
"4681","15",1,38,"Spiny_dogfish",39678.2,0.441211,26949.7,0.38683,11.0736
"4682","15",2,38,"Spiny_dogfish",26865.2,0.866972,14345.7,0.627384,11.2366
"4683","15",1,39,"Spiny_dogfish",36634.9,0.495235,23831.1,0.430011,11.1019
"4684","15",2,39,"Spiny_dogfish",25881.8,0.556663,15546.5,0.509705,10.9136
